full_id,osm_id,osm_type,landuse,name,place,place_se,type,admin_leve,boundary,wikidata,wikipedia,official_n,operator,alt_name,wood,designatio,constructi,leaf_cycle,leaf_type,leisure,info,info1,block area,block name,left,top,right,bottom,id,fishnet-area,fishnet-ID
,,,,,,,,,,,,,,,,,,,,,,,,,857663.0750757124042138,-3671128.7063381741754711,857863.0750757124042138,-3671328.7063381741754711,"182",40000.032447932,"182"
,,,,,,,,,,,,,,,,,,,,,,,,,857663.0750757124042138,-3671328.7063381741754711,857863.0750757124042138,-3671528.7063381741754711,"183",39999.9669897863,"183"
,,,,,,,,,,,,,,,,,,,,,,,,,857663.0750757124042138,-3671528.7063381741754711,857863.0750757124042138,-3671728.7063381741754711,"184",40000.0481027168,"184"
,,,,,,,,,,,,,,,,,,,,,,,,,857663.0750757124042138,-3671728.7063381741754711,857863.0750757124042138,-3671928.7063381741754711,"185",39999.9483858181,"185"
,,,,,,,,,,,,,,,,,,,,,,,,,857663.0750757124042138,-3671928.7063381741754711,857863.0750757124042138,-3672128.7063381741754711,"186",40000.0120631416,"186"
,,,,,,,,,,,,,,,,,,,,,,,,,857663.0750757124042138,-3672128.7063381741754711,857863.0750757124042138,-3672328.7063381741754711,"187",39999.9725578439,"187"
,,,,,,,,,,,,,,,,,,,,,,,,,857663.0750757124042138,-3672328.7063381741754711,857863.0750757124042138,-3672528.7063381741754711,"188",40000.0571492807,"188"
,,,,,,,,,,,,,,,,,,,,,,,,,857663.0750757124042138,-3672528.7063381741754711,857863.0750757124042138,-3672728.7063381741754711,"189",39999.9730850448,"189"
,,,,,,,,,,,,,,,,,,,,,,,,,857663.0750757124042138,-3672728.7063381741754711,857863.0750757124042138,-3672928.7063381741754711,"190",39999.9598179639,"190"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3665328.7063381741754711,858063.0750757124042138,-3665528.7063381741754711,"191",40000.0589529324,"191"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3665528.7063381741754711,858063.0750757124042138,-3665728.7063381741754711,"192",39999.9902137197,"192"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3665728.7063381741754711,858063.0750757124042138,-3665928.7063381741754711,"193",39999.9930819901,"193"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3665928.7063381741754711,858063.0750757124042138,-3666128.7063381741754711,"194",40000.0099401164,"194"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3666128.7063381741754711,858063.0750757124042138,-3666328.7063381741754711,"195",39999.9419789213,"195"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3666328.7063381741754711,858063.0750757124042138,-3666528.7063381741754711,"196",39999.9974083546,"196"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3666528.7063381741754711,858063.0750757124042138,-3666728.7063381741754711,"197",40000.0628815773,"197"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3666728.7063381741754711,858063.0750757124042138,-3666928.7063381741754711,"198",39999.9884468623,"198"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3666928.7063381741754711,858063.0750757124042138,-3667128.7063381741754711,"199",39999.994294744,"199"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3667128.7063381741754711,858063.0750757124042138,-3667328.7063381741754711,"200",39999.9886448493,"200"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3667328.7063381741754711,858063.0750757124042138,-3667528.7063381741754711,"201",40000.0322310515,"201"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3671128.7063381741754711,858063.0750757124042138,-3671328.7063381741754711,"220",39999.9583393505,"220"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3671328.7063381741754711,858063.0750757124042138,-3671528.7063381741754711,"221",40000.0277758046,"221"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3671528.7063381741754711,858063.0750757124042138,-3671728.7063381741754711,"222",40000.0164787193,"222"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3671728.7063381741754711,858063.0750757124042138,-3671928.7063381741754711,"223",39999.9553201897,"223"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3671928.7063381741754711,858063.0750757124042138,-3672128.7063381741754711,"224",40000.0575224424,"224"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3672128.7063381741754711,858063.0750757124042138,-3672328.7063381741754711,"225",40000.0172743467,"225"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3672328.7063381741754711,858063.0750757124042138,-3672528.7063381741754711,"226",39999.9337181959,"226"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3672528.7063381741754711,858063.0750757124042138,-3672728.7063381741754711,"227",40000.0022931695,"227"
,,,,,,,,,,,,,,,,,,,,,,,,,857863.0750757124042138,-3672728.7063381741754711,858063.0750757124042138,-3672928.7063381741754711,"228",40000.0546826661,"228"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3665328.7063381741754711,858263.0750757124042138,-3665528.7063381741754711,"229",39999.9676162461,"229"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3665528.7063381741754711,858263.0750757124042138,-3665728.7063381741754711,"230",39999.9972844865,"230"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3665728.7063381741754711,858263.0750757124042138,-3665928.7063381741754711,"231",40000.0705721124,"231"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3665928.7063381741754711,858263.0750757124042138,-3666128.7063381741754711,"232",39999.9639531184,"232"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3666128.7063381741754711,858263.0750757124042138,-3666328.7063381741754711,"233",40000.0086708877,"233"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3666328.7063381741754711,858263.0750757124042138,-3666528.7063381741754711,"234",40000.0108470335,"234"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3666528.7063381741754711,858263.0750757124042138,-3666728.7063381741754711,"235",39999.9791544447,"235"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3666728.7063381741754711,858263.0750757124042138,-3666928.7063381741754711,"236",40000.0397581349,"236"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3666928.7063381741754711,858263.0750757124042138,-3667128.7063381741754711,"237",39999.9859297455,"237"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3667128.7063381741754711,858263.0750757124042138,-3667328.7063381741754711,"238",39999.9972663461,"238"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3667328.7063381741754711,858263.0750757124042138,-3667528.7063381741754711,"239",40000.0027082765,"239"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3671128.7063381741754711,858263.0750757124042138,-3671328.7063381741754711,"258",40000.0512766871,"258"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3671328.7063381741754711,858263.0750757124042138,-3671528.7063381741754711,"259",40000.0021344068,"259"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3671528.7063381741754711,858263.0750757124042138,-3671728.7063381741754711,"260",39999.9470897895,"260"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3671728.7063381741754711,858263.0750757124042138,-3671928.7063381741754711,"261",40000.0441487951,"261"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3671928.7063381741754711,858263.0750757124042138,-3672128.7063381741754711,"262",39999.9613967259,"262"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3672128.7063381741754711,858263.0750757124042138,-3672328.7063381741754711,"263",40000.0036354561,"263"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3672328.7063381741754711,858263.0750757124042138,-3672528.7063381741754711,"264",40000.0184655033,"264"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3672528.7063381741754711,858263.0750757124042138,-3672728.7063381741754711,"265",40000.0488858856,"265"
,,,,,,,,,,,,,,,,,,,,,,,,,858063.0750757124042138,-3672728.7063381741754711,858263.0750757124042138,-3672928.7063381741754711,"266",39999.9481125656,"266"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3665328.7063381741754711,858463.0750757124042138,-3665528.7063381741754711,"267",40000.0077793728,"267"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3665528.7063381741754711,858463.0750757124042138,-3665728.7063381741754711,"268",39999.9889612623,"268"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3665728.7063381741754711,858463.0750757124042138,-3665928.7063381741754711,"269",40000.0073329308,"269"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3665928.7063381741754711,858463.0750757124042138,-3666128.7063381741754711,"270",40000.0262361642,"270"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3666128.7063381741754711,858463.0750757124042138,-3666328.7063381741754711,"271",39999.9738025488,"271"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3666328.7063381741754711,858463.0750757124042138,-3666528.7063381741754711,"272",39999.9968667954,"272"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3666528.7063381741754711,858463.0750757124042138,-3666728.7063381741754711,"273",40000.0260720108,"273"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3666728.7063381741754711,858463.0750757124042138,-3666928.7063381741754711,"274",39999.9718977388,"274"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3666928.7063381741754711,858463.0750757124042138,-3667128.7063381741754711,"275",39999.956593731,"275"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3667128.7063381741754711,858463.0750757124042138,-3667328.7063381741754711,"276",40000.0606941023,"276"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3667328.7063381741754711,858463.0750757124042138,-3667528.7063381741754711,"277",40000.0008802381,"277"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3671328.7063381741754711,858463.0750757124042138,-3671528.7063381741754711,"297",39999.9882808606,"297"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3671528.7063381741754711,858463.0750757124042138,-3671728.7063381741754711,"298",39999.9979418192,"298"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3671728.7063381741754711,858463.0750757124042138,-3671928.7063381741754711,"299",40000.0362862685,"299"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3671928.7063381741754711,858463.0750757124042138,-3672128.7063381741754711,"300",39999.9640260736,"300"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3672128.7063381741754711,858463.0750757124042138,-3672328.7063381741754711,"301",40000.0064490486,"301"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3672328.7063381741754711,858463.0750757124042138,-3672528.7063381741754711,"302",40000.0261294953,"302"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3672528.7063381741754711,858463.0750757124042138,-3672728.7063381741754711,"303",39999.9268213716,"303"
,,,,,,,,,,,,,,,,,,,,,,,,,858263.0750757124042138,-3672728.7063381741754711,858463.0750757124042138,-3672928.7063381741754711,"304",40000.0552771235,"304"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3665328.7063381741754711,858663.0750757124042138,-3665528.7063381741754711,"305",39999.9662777245,"305"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3665528.7063381741754711,858663.0750757124042138,-3665728.7063381741754711,"306",40000.0074994117,"306"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3665728.7063381741754711,858663.0750757124042138,-3665928.7063381741754711,"307",39999.9614547923,"307"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3665928.7063381741754711,858663.0750757124042138,-3666128.7063381741754711,"308",39999.9805512038,"308"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3666128.7063381741754711,858663.0750757124042138,-3666328.7063381741754711,"309",40000.0312282471,"309"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3666328.7063381741754711,858663.0750757124042138,-3666528.7063381741754711,"310",40000.011418473,"310"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3666528.7063381741754711,858663.0750757124042138,-3666728.7063381741754711,"311",39999.9857184784,"311"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3666728.7063381741754711,858663.0750757124042138,-3666928.7063381741754711,"312",39999.9709106788,"312"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3666928.7063381741754711,858663.0750757124042138,-3667128.7063381741754711,"313",40000.0586965538,"313"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3667128.7063381741754711,858663.0750757124042138,-3667328.7063381741754711,"314",39999.9507430427,"314"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3671528.7063381741754711,858663.0750757124042138,-3671728.7063381741754711,"336",40000.0072737007,"336"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3671728.7063381741754711,858663.0750757124042138,-3671928.7063381741754711,"337",39999.9457986212,"337"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3671928.7063381741754711,858663.0750757124042138,-3672128.7063381741754711,"338",40000.0438451489,"338"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3672128.7063381741754711,858663.0750757124042138,-3672328.7063381741754711,"339",40000.0042062967,"339"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3672328.7063381741754711,858663.0750757124042138,-3672528.7063381741754711,"340",39999.9652183425,"340"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3672528.7063381741754711,858663.0750757124042138,-3672728.7063381741754711,"341",40000.0006676532,"341"
,,,,,,,,,,,,,,,,,,,,,,,,,858463.0750757124042138,-3672728.7063381741754711,858663.0750757124042138,-3672928.7063381741754711,"342",40000.0050196881,"342"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3665328.7063381741754711,858863.0750757124042138,-3665528.7063381741754711,"343",39999.970067681,"343"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3665528.7063381741754711,858863.0750757124042138,-3665728.7063381741754711,"344",40000.0330099933,"344"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3665728.7063381741754711,858863.0750757124042138,-3665928.7063381741754711,"345",40000.0134558791,"345"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3665928.7063381741754711,858863.0750757124042138,-3666128.7063381741754711,"346",40000.0056186634,"346"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3666128.7063381741754711,858863.0750757124042138,-3666328.7063381741754711,"347",40000.0190150033,"347"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3666328.7063381741754711,858863.0750757124042138,-3666528.7063381741754711,"348",39999.9714425347,"348"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3666528.7063381741754711,858863.0750757124042138,-3666728.7063381741754711,"349",39999.9683119131,"349"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3666728.7063381741754711,858863.0750757124042138,-3666928.7063381741754711,"350",40000.0350492133,"350"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3666928.7063381741754711,858863.0750757124042138,-3667128.7063381741754711,"351",39999.9930285272,"351"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3667128.7063381741754711,858863.0750757124042138,-3667328.7063381741754711,"352",39999.9928918582,"352"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3671728.7063381741754711,858863.0750757124042138,-3671928.7063381741754711,"375",40000.0427899255,"375"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3671928.7063381741754711,858863.0750757124042138,-3672128.7063381741754711,"376",39999.9980423957,"376"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3672128.7063381741754711,858863.0750757124042138,-3672328.7063381741754711,"377",40000.0193471094,"377"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3672328.7063381741754711,858863.0750757124042138,-3672528.7063381741754711,"378",39999.9740015969,"378"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3672528.7063381741754711,858863.0750757124042138,-3672728.7063381741754711,"379",40000.0488983785,"379"
,,,,,,,,,,,,,,,,,,,,,,,,,858663.0750757124042138,-3672728.7063381741754711,858863.0750757124042138,-3672928.7063381741754711,"380",39999.9329000641,"380"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3665328.7063381741754711,859063.0750757124042138,-3665528.7063381741754711,"381",40000.0054682179,"381"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3665528.7063381741754711,859063.0750757124042138,-3665728.7063381741754711,"382",39999.965714585,"382"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3665728.7063381741754711,859063.0750757124042138,-3665928.7063381741754711,"383",40000.0125994984,"383"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3665928.7063381741754711,859063.0750757124042138,-3666128.7063381741754711,"384",39999.9873508915,"384"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3666128.7063381741754711,859063.0750757124042138,-3666328.7063381741754711,"385",40000.034479468,"385"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3666328.7063381741754711,859063.0750757124042138,-3666528.7063381741754711,"386",39999.9767749553,"386"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3666528.7063381741754711,859063.0750757124042138,-3666728.7063381741754711,"387",40000.0543253517,"387"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3666728.7063381741754711,859063.0750757124042138,-3666928.7063381741754711,"388",40000.0016139144,"388"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3666928.7063381741754711,859063.0750757124042138,-3667128.7063381741754711,"389",39999.9757163434,"389"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3669728.7063381741754711,859063.0750757124042138,-3669928.7063381741754711,"403",40000.0070160215,"403"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3671728.7063381741754711,859063.0750757124042138,-3671928.7063381741754711,"413",40000.0085747949,"413"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3671928.7063381741754711,859063.0750757124042138,-3672128.7063381741754711,"414",39999.9696357513,"414"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3672128.7063381741754711,859063.0750757124042138,-3672328.7063381741754711,"415",40000.0013951686,"415"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3672328.7063381741754711,859063.0750757124042138,-3672528.7063381741754711,"416",40000.0608934755,"416"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3672528.7063381741754711,859063.0750757124042138,-3672728.7063381741754711,"417",39999.918326772,"417"
,,,,,,,,,,,,,,,,,,,,,,,,,858863.0750757124042138,-3672728.7063381741754711,859063.0750757124042138,-3672928.7063381741754711,"418",40000.0790127187,"418"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3665328.7063381741754711,859263.0750757124042138,-3665528.7063381741754711,"419",40000.0430629898,"419"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3665528.7063381741754711,859263.0750757124042138,-3665728.7063381741754711,"420",39999.9970950905,"420"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3665728.7063381741754711,859263.0750757124042138,-3665928.7063381741754711,"421",40000.0282318644,"421"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3665928.7063381741754711,859263.0750757124042138,-3666128.7063381741754711,"422",40000.0255398469,"422"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3666128.7063381741754711,859263.0750757124042138,-3666328.7063381741754711,"423",39999.9188724385,"423"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3666328.7063381741754711,859263.0750757124042138,-3666528.7063381741754711,"424",40000.0631318292,"424"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3666528.7063381741754711,859263.0750757124042138,-3666728.7063381741754711,"425",39999.8969172375,"425"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3666728.7063381741754711,859263.0750757124042138,-3666928.7063381741754711,"426",40000.0070378242,"426"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3666928.7063381741754711,859263.0750757124042138,-3667128.7063381741754711,"427",40000.0467278117,"427"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3667128.7063381741754711,859263.0750757124042138,-3667328.7063381741754711,"428",40000.0048145476,"428"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3667328.7063381741754711,859263.0750757124042138,-3667528.7063381741754711,"429",39999.9776593509,"429"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3671928.7063381741754711,859263.0750757124042138,-3672128.7063381741754711,"452",40000.051073412,"452"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3672128.7063381741754711,859263.0750757124042138,-3672328.7063381741754711,"453",39999.9961704609,"453"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3672328.7063381741754711,859263.0750757124042138,-3672528.7063381741754711,"454",39999.9129367813,"454"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3672528.7063381741754711,859263.0750757124042138,-3672728.7063381741754711,"455",40000.0974623909,"455"
,,,,,,,,,,,,,,,,,,,,,,,,,859063.0750757124042138,-3672728.7063381741754711,859263.0750757124042138,-3672928.7063381741754711,"456",39999.9762964767,"456"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3665328.7063381741754711,859463.0750757124042138,-3665528.7063381741754711,"457",39999.9982380381,"457"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3665528.7063381741754711,859463.0750757124042138,-3665728.7063381741754711,"458",39999.9915796915,"458"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3665728.7063381741754711,859463.0750757124042138,-3665928.7063381741754711,"459",39999.9622794102,"459"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3665928.7063381741754711,859463.0750757124042138,-3666128.7063381741754711,"460",39999.9924687591,"460"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3666128.7063381741754711,859463.0750757124042138,-3666328.7063381741754711,"461",40000.066223466,"461"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3666328.7063381741754711,859463.0750757124042138,-3666528.7063381741754711,"462",39999.9435517792,"462"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3666528.7063381741754711,859463.0750757124042138,-3666728.7063381741754711,"463",40000.0541362979,"463"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3666728.7063381741754711,859463.0750757124042138,-3666928.7063381741754711,"464",40000.0082787471,"464"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3666928.7063381741754711,859463.0750757124042138,-3667128.7063381741754711,"465",39999.9333238648,"465"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3667128.7063381741754711,859463.0750757124042138,-3667328.7063381741754711,"466",40000.0541886655,"466"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3667328.7063381741754711,859463.0750757124042138,-3667528.7063381741754711,"467",39999.9691771416,"467"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3671928.7063381741754711,859463.0750757124042138,-3672128.7063381741754711,"490",39999.9584214614,"490"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3672128.7063381741754711,859463.0750757124042138,-3672328.7063381741754711,"491",39999.9793445594,"491"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3672328.7063381741754711,859463.0750757124042138,-3672528.7063381741754711,"492",40000.0774903459,"492"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3672528.7063381741754711,859463.0750757124042138,-3672728.7063381741754711,"493",39999.967097157,"493"
,,,,,,,,,,,,,,,,,,,,,,,,,859263.0750757124042138,-3672728.7063381741754711,859463.0750757124042138,-3672928.7063381741754711,"494",39999.9544406543,"494"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3665328.7063381741754711,859663.0750757124042138,-3665528.7063381741754711,"495",39999.9986723295,"495"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3665528.7063381741754711,859663.0750757124042138,-3665728.7063381741754711,"496",40000.0240608912,"496"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3665728.7063381741754711,859663.0750757124042138,-3665928.7063381741754711,"497",39999.9837845753,"497"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3665928.7063381741754711,859663.0750757124042138,-3666128.7063381741754711,"498",40000.0038233461,"498"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3666128.7063381741754711,859663.0750757124042138,-3666328.7063381741754711,"499",39999.9853005305,"499"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3666328.7063381741754711,859663.0750757124042138,-3666528.7063381741754711,"500",40000.0039013327,"500"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3666528.7063381741754711,859663.0750757124042138,-3666728.7063381741754711,"501",40000.0398182035,"501"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3666728.7063381741754711,859663.0750757124042138,-3666928.7063381741754711,"502",39999.9756929149,"502"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3666928.7063381741754711,859663.0750757124042138,-3667128.7063381741754711,"503",39999.9895177446,"503"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3667128.7063381741754711,859663.0750757124042138,-3667328.7063381741754711,"504",39999.9798336827,"504"
,,,,,,,,,,,,,,,,,,,,,,,,,859463.0750757124042138,-3672728.7063381741754711,859663.0750757124042138,-3672928.7063381741754711,"532",40000.0769738067,"532"
,,,,,,,,,,,,,,,,,,,,,,,,,859663.0750757124042138,-3665328.7063381741754711,859863.0750757124042138,-3665528.7063381741754711,"533",40000.0315113741,"533"
,,,,,,,,,,,,,,,,,,,,,,,,,859663.0750757124042138,-3665528.7063381741754711,859863.0750757124042138,-3665728.7063381741754711,"534",39999.9646459275,"534"
,,,,,,,,,,,,,,,,,,,,,,,,,859663.0750757124042138,-3665728.7063381741754711,859863.0750757124042138,-3665928.7063381741754711,"535",39999.9795871102,"535"
,,,,,,,,,,,,,,,,,,,,,,,,,859663.0750757124042138,-3665928.7063381741754711,859863.0750757124042138,-3666128.7063381741754711,"536",40000.021321024,"536"
,,,,,,,,,,,,,,,,,,,,,,,,,859663.0750757124042138,-3666128.7063381741754711,859863.0750757124042138,-3666328.7063381741754711,"537",39999.9965641759,"537"
