term,Category,Freq,Term,Total,loglift,logprob
26,Topic8,0.01856532012222589,italian,1.8504822107843029,0.4626,-4.2547
41,Topic8,0.018291818629013846,price,1.8403910047803553,0.4532,-4.2696
32,Topic8,0.0193654969363686,lund,2.074036739755832,0.3907,-4.2125
19,Topic8,0.019385387071463554,gives,2.1565004235252085,0.3527,-4.2115
24,Topic8,0.020043282440172398,highly,2.240828739276127,0.3478,-4.1781
33,Topic8,0.020279089580403805,menu,2.273888690700809,0.3448,-4.1664
5,Topic8,0.019080596725396963,cathedral,2.1531896932951464,0.3384,-4.2273
42,Topic8,0.019895380168588675,product,2.253967777430385,0.3345,-4.1855
51,Topic8,0.01987140494735692,short,2.270489352173122,0.326,-4.1867
27,Topic8,0.019174466051610457,kitchen,2.2024419296180966,0.3207,-4.2224
48,Topic8,0.01960862792960918,recommended,2.265872159741052,0.3147,-4.2
43,Topic8,0.019592833796728982,professional,2.2719096028980013,0.3112,-4.2008
58,Topic8,0.018515426042506968,touch,2.1631826083829697,0.3037,-4.2574
36,Topic8,0.018040362987148638,opposite,2.1253751847128513,0.2954,-4.2834
10,Topic8,0.01812777632086642,downtown,2.1623930031966427,0.2829,-4.2786
12,Topic8,0.01850656442698895,english,2.231750772965692,0.272,-4.2579
56,Topic8,0.018010637406721017,spanish,2.196076558131021,0.261,-4.285
16,Topic8,0.019469743789455915,fast,2.3873037787272358,0.2554,-4.2072
11,Topic8,0.017469312819090806,elegant,2.1510306504714927,0.2512,-4.3156
45,Topic8,0.020012540829339585,quiet,2.4735285776010723,0.2474,-4.1797
7,Topic8,0.019105539214214356,decoration,2.4267803291309735,0.2201,-4.226
52,Topic8,0.01947364815858827,simple,2.4804644645634317,0.2173,-4.207
20,Topic8,0.01941007379395106,going,2.481001209626047,0.2138,-4.2102
60,Topic8,0.019407950916140688,variety,2.4923693173521166,0.2092,-4.2103
30,Topic8,0.020481594383419812,local,3.0978266655296687,0.0455,-4.1565
22,Topic8,0.018884191065454185,great,2.4628782895719024,0.1937,-4.2377
29,Topic8,0.020213772881221163,list,3.365046432623532,-0.0504,-4.1696
1,Topic8,0.019844226023834167,advisable,3.3765810439524313,-0.0722,-4.1881
40,Topic8,0.019350987887366142,prepared,3.0434995608923723,0.0064,-4.2133
18,Topic8,0.01946400494899739,friendly,3.3725520094135564,-0.0904,-4.2074
14,Topic8,0.020977901614817596,excellent,8.283525146417219,-0.9141,-4.1325
4,Topic8,0.019845548768416345,book,4.249274524367787,-0.3021,-4.188
17,Topic8,0.020756321510365633,food,13.757538602920226,-1.432,-4.1432
49,Topic8,0.019926122981623263,restaurant,6.533835238346751,-0.7283,-4.184
8,Topic8,0.019764364370652363,dinner,6.914735332409867,-0.7931,-4.1921
21,Topic8,0.01986474274291916,good,9.370332557104227,-1.0919,-4.1871
13,Topic9,0.006657886273612942,entrance,1.2524556280043233,1.0155,-4.0921
44,Topic9,0.006157905517100008,quality,1.6860797843913504,0.6401,-4.1702
53,Topic9,0.006325528193006766,site,1.765990317472338,0.6207,-4.1433
41,Topic9,0.0065097523316520155,price,1.8403910047803553,0.6081,-4.1146
32,Topic9,0.00731990283523671,lund,2.074036739755832,0.6059,-3.9973
37,Topic9,0.006552974629794218,pizza,1.8843285809130725,0.5911,-4.108
26,Topic9,0.00638051163045984,italian,1.8504822107843029,0.5826,-4.1347
31,Topic9,0.006240186248669165,located,1.815530425821261,0.5794,-4.1569
39,Topic9,0.006252068045653053,potatoes,1.8650627039526002,0.5544,-4.155
47,Topic9,0.006232077333329957,recommend,1.8641447363579684,0.5517,-4.1582
6,Topic9,0.006044007274509118,center,1.8091051802848792,0.551,-4.1889
27,Topic9,0.006664715922995683,kitchen,2.2024419296180966,0.452,-4.0911
10,Topic9,0.006376658858605125,downtown,2.1623930031966427,0.4262,-4.1353
43,Topic9,0.006693495060185698,professional,2.2719096028980013,0.4253,-4.0868
36,Topic9,0.006169368069793268,opposite,2.1253751847128513,0.4104,-4.1683
11,Topic9,0.0062297315321029325,elegant,2.1510306504714927,0.4082,-4.1586
19,Topic9,0.006199609071506947,gives,2.1565004235252085,0.4008,-4.1635
51,Topic9,0.006487807213343493,short,2.270489352173122,0.3947,-4.118
58,Topic9,0.006153410462786645,touch,2.1631826083829697,0.3902,-4.1709
15,Topic9,0.00700311262730254,extensive,2.4750877076591196,0.3849,-4.0416
