term,Category,Freq,Term,Total,loglift,logprob
33,Topic10,0.022691659220972212,church,66.03439618976464,-0.8739,-5.2451
209,Topic10,0.022274492022382075,worship,40.16296416379778,-0.3952,-5.2637
128,Topic10,0.02226485133242991,place,40.17114538168067,-0.3959,-5.2641
120,Topic10,0.022998280774138437,palace,124.26749962770282,-1.4928,-5.2317
97,Topic10,0.02178455677953437,lawn,22.130274851245474,0.1785,-5.2859
69,Topic10,0.020856365709763035,flower,6.8257174063387875,1.3112,-5.3295
105,Topic10,0.02219603416831446,medieval,79.06044637720053,-1.076,-5.2672
160,Topic10,0.0217691786100252,settlement,42.171717460400465,-0.467,-5.2866
165,Topic10,0.02230831602837,sky,145.06011621615437,-1.6779,-5.2622
188,Topic10,0.02204920732475459,town,99.28035945007002,-1.3104,-5.2739
186,Topic10,0.02089815996652368,tourist,8.373641431130245,1.1088,-5.3275
32,Topic10,0.02144039388020523,chateau,60.593451324267924,-0.8447,-5.3019
147,Topic10,0.02138445917956895,residence,62.30496925292228,-0.8751,-5.3045
119,Topic10,0.021346451190995736,official,62.312194373143335,-0.877,-5.3063
78,Topic10,0.021123747112754696,grassland,23.119186170843225,0.104,-5.3167
192,Topic10,0.021259597295750495,tree,105.75155631897279,-1.41,-5.3103
56,Topic10,0.02120152759619443,estate,193.47809008090994,-2.0168,-5.3131
180,Topic10,0.021027397759586234,street,20.421041458051693,0.2235,-5.3213
77,Topic10,0.0209669591045963,grass,71.89376203157069,-1.038,-5.3242
