field_1,ID,lan_long,pic_code,lan,long,a,b,c,d,e,f,g,h,i,j,k
"1246",Lund_01247,"55.7015909,13.1971719",AF1QipP3SLRHrcOQzhPe2jaQBY6aA7vwKU-uShUA4Aju,55.701590899999999,13.197171900000001,Lund_01247,Property,House,Building,Home,Roof,Cottage,Architecture,Real estate,Estate,Farmhouse
"1275",Lund_01276,"55.7039352,13.1928309",AF1QipMOkTf0OYzMDY4JoCipdKVquGEI90VhvfK2s5XF,55.703935200000004,13.192830900000001,,,,,,,,,,,
"1291",Lund_01292,"55.7027211,13.1930256",AF1QipMv5ERxQmKE9jZN_CbmLY3m1X8w5MbpCCLtOrj7,55.702721099999998,13.193025599999999,Lund_01292,Building,Medieval architecture,Architecture,Landmark,Church,Place of worship,Cathedral,Wall,Facade,Steeple
"1321",Lund_01322,"55.703198,13.193064",AF1QipNgxjbkLVj36O2ZWnwWM4eGXgDbmAkInCODdO5_,55.703198000000000,13.193064000000001,Lund_01322,Town square,Building,Town,Human settlement,Public space,City,Architecture,Plaza,Palace,Facade
"1326",Lund_01327,"55.7027211,13.1930256",AF1QipOkYMnj3Fv-wABpVIo5-5s5prxfYaNl54_mqdrO,55.702721099999998,13.193025599999999,Lund_01327,Medieval architecture,Building,Landmark,Architecture,Wall,Church,Historic site,Facade,Spire,Place of worship
"1331",Lund_01332,"55.7027212,13.1930256",AF1QipNirgdNY6aEadfMnOnUkjEhrXxGkeBt5DQjPVS-,55.702721200000006,13.193025599999999,Lund_01332,Architecture,Landmark,Town,Urban area,City,Building,Human settlement,Street,Metropolitan area,Public space
"1336",Lund_01337,"55.7036757,13.1883242",AF1QipNHIXaNkQOsznis9TaFlLgtLa3zLmupeFJinqk5,55.703675699999998,13.188324200000000,Lund_01337,Building,Property,Town,Architecture,Human settlement,Public space,House,City,Estate,Stately home
"1353",Lund_01354,"55.7014951,13.1988589",AF1QipPqfUazG646eW0FiIj6fZNQWGMZhMJshyA5YyJq,55.701495100000002,13.198858900000001,Lund_01354,Medieval architecture,Architecture,Landmark,Building,Classical architecture,Place of worship,Historic site,Cathedral,Facade,Byzantine architecture
"1374",Lund_01375,"55.7017469,13.1941286",AF1QipOk_R-0O-DQydiad8ZSJLCPgNy4WamsC3uaSdQx,55.701746900000003,13.194128599999999,,,,,,,,,,,
"1399",Lund_01400,"55.7027211,13.1930256",AF1QipMHxvgzuBxaqwXR3SdnKFMCoVl2ctMBgnfPIF8Y,55.702721099999998,13.193025599999999,Lund_01400,Town,Property,Building,Public space,City,Town square,Sky,Architecture,Plaza,Photography
"1418",Lund_01419,"55.7032041,13.1902897",AF1QipOG7gSYdjkPWblRLRHfvekMQResRywALMi8e2Or,55.703204099999994,13.190289699999999,Lund_01419,Classical architecture,Architecture,Building,Landmark,Facade,City,Basilica,Palace,Metropolis,Tourist attraction
"1424",Lund_01425,"55.7028102,13.192444",AF1QipO-R_j1Oqddnhm7D0O7cpGzvATcT3wcXNOgGUTS,55.702810200000009,13.192444000000000,Lund_01425,Building,City,Human settlement,Town square,Town,Public space,Architecture,Plaza,Palace,Facade
"1426",Lund_01427,"55.6982104,13.1964399",AF1QipPFJjfabzdfjzjhxszKtO2tvF400xV69yeN-2c3,55.698210399999994,13.196439900000000,Lund_01427,Metropolitan area,Waterway,Architecture,City,Mixed-use,Building,Human settlement,Urban area,Condominium,Tower block
"1430",Lund_01431,"55.6982104,13.1964399",AF1QipOkq-0laQIktznOxxB1ePSkGkp5QWKBwhThs7rl,55.698210399999994,13.196439900000000,Lund_01431,Metropolitan area,Waterway,Architecture,City,Mixed-use,Building,Human settlement,Urban area,Condominium,Tower block
"1530",Lund_01531,"55.6996018,13.1912987",AF1QipOsA4GqzCBEQSxs74pWtcZoGV7EkjQCaVpyppaZ,55.699601799999989,13.191298699999999,Lund_01531,Architecture,Building,Arch,Landmark,Medieval architecture,Classical architecture,Brickwork,Byzantine architecture,Facade,Brick
"1537",Lund_01538,"55.7024347,13.193463",AF1QipOHW0i6QATLbrxi53BGFguv6vWVTnpLfHvJW0HZ,55.702434700000005,13.193463000000001,Lund_01538,Building,Architecture,Town,Sky,House,City,Facade,History,Street,Town square
"1572",Lund_01573,"55.703198,13.193064",AF1QipPwFv-GnEj7ktq9hYOAB9W3hrq47q5xbqt1y2vh,55.703198000000000,13.193064000000001,Lund_01573,Town square,Public space,Town,Human settlement,City,Architecture,Building,Plaza,Street,Mixed-use
"1587",Lund_01588,"55.7033848,13.193825",AF1QipP3IrJipMM_k7vf3bpEvTPKSjKNcTJmVu8ZTm4W,55.703384800000002,13.193825000000000,Lund_01588,Sky,Architecture,Landmark,Building,Steeple,Spire,Church,Tourism,City,Roof
"1611",Lund_01612,"55.7027211,13.1930256",AF1QipNswtMhD8ykwdb7YNr_SzjJIxL7_nQFzm_ac12N,55.702721099999998,13.193025599999999,Lund_01612,Town,Building,Human settlement,City,Architecture,Plaza,Palace,Facade,Town square,House
"1618",Lund_01619,"55.7038523,13.1890138",AF1QipMoqst5urvOO1b2WiXrGFIEe0dhH1lrjCjwbSJt,55.703852299999994,13.189013800000001,Lund_01619,Roof,Town,Urban area,City,Human settlement,Neighbourhood,Building,Architecture,Sky,Residential area
"1704",Lund_01705,"55.7060964,13.1924846",AF1QipMXaqvx4dZtG7ZMbBQbYEDgD3XoV6M_NkMr6bdk,55.706096400000007,13.192484599999998,Lund_01705,Town,Building,Neighbourhood,Property,House,Architecture,Transport,Street,Residential area,Human settlement
"1705",Lund_01706,"55.7061194,13.1924444",AF1QipM1w3KEk7SpQ6641S7HDLiGANGda7uPjwJ-FE5j,55.706119399999999,13.192444400000001,Lund_01706,Town,Building,Neighbourhood,Property,House,Architecture,Transport,Street,Residential area,Human settlement
"1714",Lund_01715,"55.7058497,13.192443",AF1QipNeDDW6Ln5Z4S8vBSb6vpjNrPgs5lAieS9Sg215,55.705849699999995,13.192442999999999,Lund_01715,Town,Neighbourhood,Building,Street,Transport,Human settlement,Architecture,Road,City,Residential area
"1718",Lund_01719,"55.7058047,13.1924625",AF1QipNtmpYIHZ3Lm6SnWzRInzpt_WwCcn2Tbnrb39Xh,55.705804700000002,13.192462500000000,Lund_01719,Town,Neighbourhood,Building,Street,Transport,Human settlement,Architecture,Road,City,Residential area
"1725",Lund_01726,"55.7051331,13.1915304",AF1QipODRzvCM7j9G9ifc9wb_d9DFqdFPAp3lC2AzS6Q,55.705133099999998,13.191530400000000,Lund_01726,Building,Architecture,Landmark,Property,Town,Medieval architecture,Facade,City,Stately home,Palace
"1746",Lund_01747,"55.7015909,13.1971719",AF1QipOOYUAbXj-L9FoVhs1gIaEXIfyymlUt33JUmGMm,55.701590899999999,13.197171900000001,Lund_01747,Building,Architecture,Classical architecture,Landmark,Facade,Palace,Official residence,City,Metropolis,Presidential palace
"1771",Lund_01772,"55.705125,13.1878619",AF1QipN06FhALefBplYteNhqbAFdvWP_EaPrIyON3KSx,55.705125000000002,13.187861900000001,Lund_01772,Building,Architecture,Mixed-use,City,,,,,,
"1808",Lund_01809,"55.7015909,13.1971719",AF1QipO9iDg_Cdh7gTCK9CnM0L-1vSeQRAf4VyL9Wtah,55.701590899999999,13.197171900000001,Lund_01809,Building,Town,Mixed-use,Neighbourhood,Architecture,Facade,City,House,Vehicle,Metropolitan area
"1823",Lund_01824,"55.7024347,13.193463",AF1QipNHA1_DXlAAScWPV8-47kLsTrHq3fPIdNoT_6jB,55.702434700000005,13.193463000000001,Lund_01824,Town square,Town,City,Public space,Atmospheric phenomenon,Plaza,Human settlement,Building,Rain,Architecture
"1832",Lund_01833,"55.7036757,13.1883242",AF1QipO08EB5LfJjdG4bhBOdQidYNEYFXdhbkn4CEHun,55.703675699999998,13.188324200000000,Lund_01833,Property,Building,Landmark,Architecture,House,Château,Estate,Town,Manor house,Real estate
"1840",Lund_01841,"55.7017085,13.1947351",AF1QipMhsWrl7aYi0oP8aIVeeDo5q0w93vzVgqPvTNyq,55.701708499999995,13.194735099999999,Lund_01841,Town,Public space,Sky,City,Human settlement,Town square,Architecture,Tourism,Road surface,Building
"1844",Lund_01845,"55.7027486,13.1932879",AF1QipOpvk4PuivKVDV3j6u023JA0brqabtONTGmXyHF,55.702748600000007,13.193287900000001,Lund_01845,Town,City,Landmark,Public space,Pedestrian,Tourism,Human settlement,Town square,Street,Urban area
"1881",Lund_01882,"55.7017085,13.1947351",AF1QipPe5Y60BUWdQu0qivDukzKiq178ZSRJWeU4RwXl,55.701708499999995,13.194735099999999,Lund_01882,Building,Town,Transport,Vehicle,Architecture,Residential area,City,Neighbourhood,Car,House
"1897",Lund_01898,"55.6982104,13.1964399",AF1QipNjONvsnaBh7NBSuKJ-EdYH0Q99zapeqE2amlfg,55.698210399999994,13.196439900000000,Lund_01898,Waterway,Metropolitan area,City,Human settlement,Mixed-use,Architecture,Condominium,Urban area,Town,Building
"1901",Lund_01902,"55.703143,13.1937996",AF1QipM-Tod4KpQm1U-iDU1RVqilDuxLR7VUvyyfZIOw,55.703143000000004,13.193799599999998,Lund_01902,Town,City,Human settlement,Landmark,Town square,Building,Public space,Plaza,Architecture,Street
"1910",Lund_01911,"55.7015403,13.198422",AF1QipPrZvOWoP0cjB1pFuxjr_KLeU5PWDhfGd9hkr0I,55.701540299999991,13.198422000000001,Lund_01911,Landmark,Building,Architecture,Sky,Property,Town,Tree,Estate,Grass,House
"1924",Lund_01925,"55.7027211,13.1930256",AF1QipMe3A9D1nnB8rE492ni0emNBSyM1uPs8dehm5D3,55.702721099999998,13.193025599999999,Lund_01925,Town,City,Human settlement,Building,Downtown,Plaza,Public space,Architecture,Mixed-use,Urban area
"1928",Lund_01929,"55.7038523,13.1890138",AF1QipPs0DO4VvcE_phVaalu8FVwFhoik9KsT2HHkjMa,55.703852299999994,13.189013800000001,Lund_01929,Building,Architecture,Property,Landmark,Facade,Town,Stately home,House,Mansion,Medieval architecture
"1947",Lund_01948,"55.7036757,13.1883242",AF1QipNNwEtJ_a4-FBHVPodjgLDTCbAL5oq6tHH5NdtI,55.703675699999998,13.188324200000000,Lund_01948,Town,Building,Château,Architecture,Sky,Medieval architecture,Roof,Steeple,Castle,Spire
"1968",Lund_01969,"55.7036757,13.1883242",AF1QipPoQ_xk1EpTh6KEHklS_Sm_GhP9VT7O6RSXDzC8,55.703675699999998,13.188324200000000,Lund_01969,Green,Sky,Property,House,Architecture,Building,Tree,Town,Grass,Estate
"1970",Lund_01971,"55.7033848,13.193825",AF1QipO8la9T7SeFyBisd6Dzw628jxFEMDA6CGRtCy7H,55.703384800000002,13.193825000000000,Lund_01971,Building,Architecture,Wall,Place of worship,Sky,Steeple,Tourism,Facade,City,Medieval architecture
"1984",Lund_01985,"55.7036439,13.1939421",AF1QipMkqSuB0yl3eSoWipyRnqnRcIgd3Ck-zSvxaW9s,55.703643900000003,13.193942100000001,Lund_01985,Medieval architecture,Wall,Building,Architecture,Brick,Facade,Brickwork,Church,Historic site,House
"1999",Lund_02000,"55.6982104,13.1964399",AF1QipOsqzByYuw7fqK3EMS6-U3q9oMjdILeHpRitduO,55.698210399999994,13.196439900000000,Lund_02000,Urban area,Metropolitan area,Tourism,Waterway,Travel,Real estate,Architecture,Leisure,City,Downtown
"2016",Lund_02017,"55.7015909,13.1971719",AF1QipNWsA7lMxWGavjV9R_q_aHFRW9ZT7GS5jLk1ZMw,55.701590899999999,13.197171900000001,Lund_02017,Body of water,Waterway,Canal,Water,Water transportation,Sky,River,Bridge,Channel,Town
"2024",Lund_02025,"55.706955,13.1928153",AF1QipOIjLiuOMj80uLK494x_-nGAj3SaD-6LmrIcM_J,55.706955000000008,13.192815300000001,Lund_02025,Property,Residential area,Building,Town,House,Neighbourhood,Architecture,Mixed-use,Real estate,Home
"2045",Lund_02046,"55.7047204,13.1878497",AF1QipO4QdnZR2WCcxwD7Rska75hZ_80V99ocz36kROQ,55.704720399999999,13.187849700000001,Lund_02046,Architecture,Building,Transport,Town,House,Vehicle,Facade,Tourism,City,Neighbourhood
"2051",Lund_02052,"55.7024347,13.193463",AF1QipPje7AhM98p0SMJ6Hvap7wGVZlFXaem0-c6o5w2,55.702434700000005,13.193463000000001,Lund_02052,Town,Urban area,Neighbourhood,Building,City,Human settlement,Architecture,Street,Waterway,Metropolitan area
"2056",Lund_02057,"55.7018055,13.1939089",AF1QipOivuUIwIooEyNg1EwMWEVf99IkEXBwfgdTiJVW,55.701805500000006,13.193908900000000,Lund_02057,Town,Landmark,City,Architecture,Building,Street,Pedestrian,Public space,Human settlement,Urban area
"2074",Lund_02076,"55.7036757,13.1883242",AF1QipNcS-PDIwuo649JUyodAHiCaCJGbV9YFyQ35QOm,55.703675699999998,13.188324200000000,Lund_02076,Landmark,Estate,Property,Building,Architecture,Sky,Grass,Town,Public space,City
"2077",Lund_02079,"55.7018055,13.1939089",AF1QipNzncdaITIHxksL0IKBBI_7x6SZbsdC4nVL3eL2,55.701805500000006,13.193908900000000,Lund_02079,Town,Building,Architecture,City,House,Medieval architecture,Almshouse,Facade,Street,History
"2079",Lund_02081,"55.7027211,13.1930256",AF1QipN56xocUICtmGLwYtZ_FKJuw2jwTi_OGcKuoYgn,55.702721099999998,13.193025599999999,Lund_02081,Snow,Winter,Freezing,Town,Street,Sky,Tree,City,Building,Architecture
"2089",Lund_02091,"55.7028102,13.192444",AF1QipNa9ZT1UzKefo52e9k387SDlVsLuMzxrjk7baKD,55.702810200000009,13.192444000000000,Lund_02091,Building,Town,Public space,Human settlement,City,Architecture,Town square,Plaza,House,Thoroughfare
"2121",Lund_02123,"55.7036757,13.1883242",AF1QipN729NvGSdITmI2vEePG1DvcykqWcZ6dd4Z2BnY,55.703675699999998,13.188324200000000,Lund_02123,Town,Neighbourhood,Building,Landmark,City,Human settlement,Architecture,Residential area,Property,Plaza
"2122",Lund_02124,"55.7027211,13.1930256",AF1QipNZYnbw8sVXzJzNs4JhRmhSmcf0IZdu4pR5mz56,55.702721099999998,13.193025599999999,Lund_02124,Town,Public space,Water,Architecture,Sculpture,Tree,Tourism,Statue,Town square,Palace
"2138",Lund_02140,"55.7022053,13.1949274",AF1QipMCwh3WDJUVQnK_1wghyhzupv_9kCbdzsNW0vHJ,55.702205299999996,13.194927400000001,Lund_02140,Building,Architecture,Landmark,City,Town,Human settlement,Mixed-use,Urban area,Facade,Sky
"2148",Lund_02150,"55.7043217,13.192504",AF1QipM1Lx936-5GuqmFYyk1KnAQmT8DpsZq_BjRH2X8,55.704321700000008,13.192504000000001,Lund_02150,Medieval architecture,Architecture,Landmark,Building,Place of worship,Church,Gothic architecture,Cathedral,Steeple,Historic site
"2159",Lund_02161,"55.7036757,13.1883242",AF1QipM2J3mGDCbiicpzmW_btcOfTQVgCot8H_DGjvvU,55.703675699999998,13.188324200000000,Lund_02161,Building,Architecture,Town,Landmark,Neighbourhood,Facade,City,Mixed-use,Medieval architecture,Apartment
"2407",Lund_02412,"55.7022055,13.1959777",AF1QipO2AxTpxtJWe5xttPK5G_XCYmYOeSBYjm5F1HEk,55.702205500000005,13.195977700000000,Lund_02412,Building,Property,Architecture,Landmark,Estate,Town,Château,Stately home,House,Tree
"2415",Lund_02420,"55.706647,13.191084",AF1QipO5fP6XDoNCxV4-2tpnTqV4ZOplwsgX3IFcVf2R,55.706646999999997,13.191084000000000,Lund_02420,Building,Architecture,Transport,Facade,City,House,Mixed-use,,,
"2534",Lund_02539,"55.7019527,13.1919203",AF1QipPGfdONvDrZJM2gv_gTyGdWx0Uhu0_T6nFUvAdT,55.701952700000000,13.191920300000001,Lund_02539,Property,Building,House,Architecture,Town,Facade,Home,Neighbourhood,Window,Residential area
"2538",Lund_02543,"55.6974785,13.1930119",AF1QipPLkCd0fRAHN1szolCwiN3VnXfW0U-DfFAWSbIU,55.697478500000003,13.193011900000000,,,,,,,,,,,
"2598",Lund_02603,"55.7043078,13.1896405",AF1QipPYg0txpcgZvgdIueDKiz0kYTb5DK7E6RT4KwV1,55.704307799999995,13.189640499999999,,,,,,,,,,,
"2636",Lund_02641,"55.7038523,13.1890138",AF1QipPFqXbzoBJyWAAf9CQFm80Sb5kON5RpLP8xlmcC,55.703852299999994,13.189013800000001,Lund_02641,Roof,Snow,Town,Winter,House,Neighbourhood,Home,Sky,Residential area,Architecture
"2666",Lund_02671,"55.7046601,13.1910073",AF1QipPceT_IKM8vFFWCDe31WtMnebRKg5Mnh-5n3Bgr,55.704660100000005,13.191007300000001,Lund_02671,Town,Residential area,Neighbourhood,Property,Building,Street,Human settlement,Road,City,Architecture
"2679",Lund_02684,"55.7041678,13.189612",AF1QipOrR2tuZJLVtaZbAGlKylnQegjYQ2ts-77d1hHD,55.704167799999993,13.189612000000000,,,,,,,,,,,
"2728",Lund_02733,"55.7042217,13.189611",AF1QipN6GSmCAaM0iDgO2UaUWqsJqOxMmmpZO2wPX7LT,55.704221700000005,13.189610999999999,,,,,,,,,,,
"2786",Lund_02791,"55.7046601,13.1910073",AF1QipM4YlDD-JnT_Aex0MGmE03jFMwYXAJpRUQUQIDg,55.704660100000005,13.191007300000001,Lund_02791,Holy places,Arch,Building,Architecture,Chapel,Interior design,Place of worship,Church,Byzantine architecture,Vault
"2787",Lund_02792,"55.7046601,13.1910073",AF1QipNsCFA7O9NOKLCsWlQ9HAhW-VUIBsQIWL3CoNzp,55.704660100000005,13.191007300000001,Lund_02792,Landmark,Architecture,Building,Night,Sky,Light,Lighting,Medieval architecture,Cathedral,Facade
"2788",Lund_02793,"55.7046601,13.1910073",AF1QipO2UEBjQ8erz78awESQ6s_I2wzSbpnwQxzJhN56,55.704660100000005,13.191007300000001,Lund_02793,Bicycle,Bicycle wheel,Vehicle,Mode of transport,Waterway,Autumn,Tree,Snapshot,Transport,Urban area
"2789",Lund_02794,"55.7046601,13.1910073",AF1QipPpSNNBl_Hk0HpJ3SRUv2yUSs_7kH5Q89ih9_18,55.704660100000005,13.191007300000001,Lund_02794,Sky,Natural landscape,Morning,Grass,Green,Tree,Atmospheric phenomenon,Daytime,Lawn,Leaf
"2790",Lund_02795,"55.7046601,13.1910073",AF1QipOJ9h5HGN7paMl7BNBGjx1mv5x9bRR1aSzO9M0C,55.704660100000005,13.191007300000001,Lund_02795,Holy places,Architecture,Arch,Building,Basilica,Art,,,,
"2791",Lund_02796,"55.7046601,13.1910073",AF1QipOovFDm2lMbJwi-8iLjZKoIBB-bMI2Ua1AS0XgA,55.704660100000005,13.191007300000001,Lund_02796,Tree,Branch,Twig,Woody plant,Plant,Leaf,Sky,Sunlight,Deciduous,Plant stem
"2806",Lund_02811,"55.7027211,13.1930256",AF1QipNEgXp8qgjvFaSksWRWMTAXMK02ph_vr0ppv25w,55.702721099999998,13.193025599999999,Lund_02811,Building,Town,Town square,Human settlement,Property,City,Plaza,Public space,Palace,Architecture
"2808",Lund_02813,"55.7035485,13.1909598",AF1QipMt4h0Hh65qSGyUOQb5FS3y_KOBNAH9IpBljLpG,55.703548499999997,13.190959800000000,Lund_02813,Landmark,Building,Architecture,Classical architecture,Medieval architecture,Facade,Historic site,Place of worship,Cathedral,City
"2844",Lund_02849,"55.7038523,13.1890138",AF1QipONCFrheEmFgfHyrPfbuP_oU2Q6fnatjXupFjvw,55.703852299999994,13.189013800000001,Lund_02849,Building,Town,Landmark,Architecture,City,Human settlement,Plaza,Facade,Town square,House
"2850",Lund_02855,"55.701895,13.189741",AF1QipOLcvFVszCgsa7hzRVYoXR-MOVhOlHSSm6r1HNa,55.701894999999993,13.189741000000000,Lund_02855,Fountain,Water,Water feature,Building,Public space,Watercourse,Tree,Architecture,City,Palace
"2859",Lund_02864,"55.7038523,13.1890138",AF1QipNpt550TmMO6UFWIZlB9Sag2ZvyiPQ0TMQCKvxL,55.703852299999994,13.189013800000001,Lund_02864,Winter,Landmark,Property,Snow,Building,Architecture,Tree,Home,Freezing,Town
"2872",Lund_02877,"55.7038778,13.1922319",AF1QipPcEc4O7Uf1Uawcl1BRstKa-ewQVuPvYppp_WfC,55.703877799999994,13.192231900000001,,,,,,,,,,,
"3000",Lund_03110,"55.70447,13.1915743",AF1QipPcS3i6WnjTa2hmczfYMvdVESOrAb4x0h1hUCNU,55.704469999999993,13.191574300000001,Lund_03110,Water,Reflecting pool,Fountain,Water feature,Grass,Photography,Architecture,Landscape,Landscaping,Park
"3056",Lund_03178,"55.7038523,13.1890138",AF1QipOTtpVCiRZhsj9XKwKMunE1fadTX9SLWZqzmpJM,55.703852299999994,13.189013800000001,Lund_03178,Building,Architecture,Landmark,Property,Town,House,Sky,Facade,Mansion,City
"3074",Lund_03196,"55.7036757,13.1883242",AF1QipM3Mq_ZFu_LRRfNDW2nF4K8guKwYsRJb9Emkwyl,55.703675699999998,13.188324200000000,Lund_03196,Building,Estate,Property,Château,Mansion,Stately home,Manor house,Architecture,Historic house,Palace
