left,top,right,bottom,id,field_1_co,field_1_un,field_1_mi,field_1_ma,field_1_ra,field_1_su,field_1_me,field_1__1,field_1_st,field_1__2,field_1__3,field_1_q1,field_1_q3,field_1_iq,name_count,name_uniqu,name_empty,name_fille,name_min,name_max,name_min_l,name_max_l,name_mean_,url_count,url_unique,url_empty,url_filled,url_min,url_max,url_min_le,url_max_le,url_mean_l,review cou,review c_1,review c_2,review c_3,review c_4,review c_5,review c_6,review c_7,review c_8,review c_9,review c10,review c11,review c12,review c13,aggregatin,aggregat_1,aggregat_2,aggregat_3,aggregat_4,aggregat_5,aggregat_6,aggregat_7,aggregat_8,aggregat_9,aggregat10,aggregat11,aggregat12,aggregat13,price rang,price ra_1,price ra_2,price ra_3,price ra_4,price ra_5,price ra_6,price ra_7,price ra_8,address_co,address_un,address_em,address_fi,address_mi,address_ma,address__1,address__2,address_me,postcode_c,postcode_u,postcode_e,postcode_f,postcode_m,postcode_1,postcode_2,postcode_3,postcode_4,category_c,category_u,category_e,category_f,category_m,category_1,category_2,category_3,category_4,lan_count,lan_unique,lan_min,lan_max,lan_range,lan_sum,lan_mean,lan_median,lan_stddev,lan_minori,lan_majori,lan_q1,lan_q3,lan_iqr,long_count,long_uniqu,long_min,long_max,long_range,long_sum,long_mean,long_media,long_stdde,long_minor,long_major,long_q1,long_q3,long_iqr
861263.0750757124042138,-3667928.7063381741754711,861463.0750757124042138,-3668128.7063381741754711,"850","1","1",6.000000,6.000000,0.000000,6.000000,6.000000,6.000000,0.000000,6.000000,6.000000,6.000000,6.000000,0.000000,"1","1","0","1",Lazise,Lazise,"6","6",6.000000,"1","1","0","1",/Restaurant_Review-g189838-d8834626-Reviews-Lazise-Lund_Skane_County.html,/Restaurant_Review-g189838-d8834626-Reviews-Lazise-Lund_Skane_County.html,"73","73",73.000000,"1","1",3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,3.000000,0.000000,"1","1",5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,5.000000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",16 Magistratsvaegen,16 Magistratsvaegen,"19","19",19.000000,"1","1","0","1",226 43,226 43,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.719956,55.719956,0.000000,55.719956,55.719956,55.719956,0.000000,55.719956,55.719956,55.719956,55.719956,0.000000,"1","1",13.216214,13.216214,0.000000,13.216214,13.216214,13.216214,0.000000,13.216214,13.216214,13.216214,13.216214,0.000000
861263.0750757124042138,-3668328.7063381741754711,861463.0750757124042138,-3668528.7063381741754711,"852","1","1",36.000000,36.000000,0.000000,36.000000,36.000000,36.000000,0.000000,36.000000,36.000000,36.000000,36.000000,0.000000,"1","1","0","1",Paolo's,Paolo's,"7","7",7.000000,"1","1","0","1",/Restaurant_Review-g189838-d12959059-Reviews-Paolo_s-Lund_Skane_County.html,/Restaurant_Review-g189838-d12959059-Reviews-Paolo_s-Lund_Skane_County.html,"75","75",75.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1",3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,3.000000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",Scheelevagen 27 Elite Hotel Ideon,Scheelevagen 27 Elite Hotel Ideon,"33","33",33.000000,"1","1","0","1",223 63,223 63,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.717430,55.717430,0.000000,55.717430,55.717430,55.717430,0.000000,55.717430,55.717430,55.717430,55.717430,0.000000,"1","1",13.213763,13.213763,0.000000,13.213763,13.213763,13.213763,0.000000,13.213763,13.213763,13.213763,13.213763,0.000000
861263.0750757124042138,-3668528.7063381741754711,861463.0750757124042138,-3668728.7063381741754711,"853","1","1",28.000000,28.000000,0.000000,28.000000,28.000000,28.000000,0.000000,28.000000,28.000000,28.000000,28.000000,0.000000,"1","1","0","1",Cafe Bryggan,Cafe Bryggan,"12","12",12.000000,"1","1","0","1",/Restaurant_Review-g189838-d5936284-Reviews-Cafe_Bryggan-Lund_Skane_County.html,/Restaurant_Review-g189838-d5936284-Reviews-Cafe_Bryggan-Lund_Skane_County.html,"79","79",79.000000,"1","1",5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,5.000000,0.000000,"1","1",3.500000,3.500000,0.000000,3.500000,3.500000,3.500000,0.000000,3.500000,3.500000,3.500000,3.500000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",Solvegatan 26,Solvegatan 26,"13","13",13.000000,"1","1","0","1",223 62,223 62,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.714952,55.714952,0.000000,55.714952,55.714952,55.714952,0.000000,55.714952,55.714952,55.714952,55.714952,0.000000,"1","1",13.212412,13.212412,0.000000,13.212412,13.212412,13.212412,0.000000,13.212412,13.212412,13.212412,13.212412,0.000000
861263.0750757124042138,-3670128.7063381741754711,861463.0750757124042138,-3670328.7063381741754711,"861","1","1",51.000000,51.000000,0.000000,51.000000,51.000000,51.000000,0.000000,51.000000,51.000000,51.000000,51.000000,0.000000,"1","1","0","1",Chadis Grill,Chadis Grill,"12","12",12.000000,"1","1","0","1",/Restaurant_Review-g189838-d5936300-Reviews-Chadis_Grill-Lund_Skane_County.html,/Restaurant_Review-g189838-d5936300-Reviews-Chadis_Grill-Lund_Skane_County.html,"79","79",79.000000,"1","1",8.000000,8.000000,0.000000,8.000000,8.000000,8.000000,0.000000,8.000000,8.000000,8.000000,8.000000,0.000000,"1","1",3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,3.000000,0.000000,"1","1","0","1",$,$,"1","1",1.000000,"1","1","0","1",Vegag. 2,Vegag. 2,"8","8",8.000000,"1","1","0","1",224 57,224 57,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.699901,55.699901,0.000000,55.699901,55.699901,55.699901,0.000000,55.699901,55.699901,55.699901,55.699901,0.000000,"1","1",13.206718,13.206718,0.000000,13.206718,13.206718,13.206718,0.000000,13.206718,13.206718,13.206718,13.206718,0.000000
861463.0750757124042138,-3668128.7063381741754711,861663.0750757124042138,-3668328.7063381741754711,"889","1","1",157.000000,157.000000,0.000000,157.000000,157.000000,157.000000,0.000000,157.000000,157.000000,157.000000,157.000000,0.000000,"1","1","0","1",Restaurang Edison,Restaurang Edison,"17","17",17.000000,"1","1","0","1",/Restaurant_Review-g189838-d5956715-Reviews-Restaurang_Edison-Lund_Skane_County.html,/Restaurant_Review-g189838-d5956715-Reviews-Restaurang_Edison-Lund_Skane_County.html,"84","84",84.000000,"1","1",16.000000,16.000000,0.000000,16.000000,16.000000,16.000000,0.000000,16.000000,16.000000,16.000000,16.000000,0.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",6b Emdalavaegen,6b Emdalavaegen,"15","15",15.000000,"1","1","0","1",223 69,223 69,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.717305,55.717305,0.000000,55.717305,55.717305,55.717305,0.000000,55.717305,55.717305,55.717305,55.717305,0.000000,"1","1",13.217917,13.217917,0.000000,13.217917,13.217917,13.217917,0.000000,13.217917,13.217917,13.217917,13.217917,0.000000
861463.0750757124042138,-3668528.7063381741754711,861663.0750757124042138,-3668728.7063381741754711,"891","1","1",21.000000,21.000000,0.000000,21.000000,21.000000,21.000000,0.000000,21.000000,21.000000,21.000000,21.000000,0.000000,"1","1","0","1",Hojdpunkten,Hojdpunkten,"11","11",11.000000,"1","1","0","1",/Restaurant_Review-g189838-d10453343-Reviews-Hojdpunkten-Lund_Skane_County.html,/Restaurant_Review-g189838-d10453343-Reviews-Hojdpunkten-Lund_Skane_County.html,"79","79",79.000000,"1","1",3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,3.000000,0.000000,"1","1",4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,4.500000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",17 Scheelevaegen Beta 6,17 Scheelevaegen Beta 6,"23","23",23.000000,"1","1","0","1",223 63,223 63,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.714953,55.714953,0.000000,55.714953,55.714953,55.714953,0.000000,55.714953,55.714953,55.714953,55.714953,0.000000,"1","1",13.216303,13.216303,0.000000,13.216303,13.216303,13.216303,0.000000,13.216303,13.216303,13.216303,13.216303,0.000000
861463.0750757124042138,-3669128.7063381741754711,861663.0750757124042138,-3669328.7063381741754711,"894","3","3",1.000000,155.000000,154.000000,211.000000,70.333333,55.000000,63.798293,1.000000,1.000000,28.000000,105.000000,77.000000,"3","3","0","3",Finn Inn Restaurang,Tunaparkens Pizzeria,"19","24",21.000000,"3","3","0","3",/Restaurant_Review-g189838-d4176637-Reviews-Finn_Inn_Restaurang-Lund_Skane_County.html,/Restaurant_Review-g189838-d8665657-Reviews-Olympia_Pizza_Cafe-Lund_Skane_County.html,"85","87",86.000000,"3","3",6.000000,18.000000,12.000000,33.000000,11.000000,9.000000,5.099020,6.000000,6.000000,7.500000,13.500000,6.000000,"3","2",3.000000,4.000000,1.000000,11.000000,3.666667,4.000000,0.471405,3.000000,4.000000,3.500000,4.000000,0.500000,"3","2","1","2",$$ - $$$,$$ - $$$,"0","8",5.333333,"3","3","0","3",1 C Dag Hammarskjoelds Vaeg,Dag Hammarskjolds Vag 2,"23","27",25.333333,"3","3","0","3",223 63,"22464","5","6",5.666667,"3","1","0","3",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"3","3",55.708327,55.709753,0.001426,167.126769,55.708923,55.708689,0.000605,55.708327,55.708327,55.708508,55.709221,0.000713,"3","3",13.212939,13.215434,0.002495,39.641860,13.213953,13.213487,0.001071,13.212939,13.212939,13.213213,13.214460,0.001247
861463.0750757124042138,-3670328.7063381741754711,861663.0750757124042138,-3670528.7063381741754711,"900","1","1",127.000000,127.000000,0.000000,127.000000,127.000000,127.000000,0.000000,127.000000,127.000000,127.000000,127.000000,0.000000,"1","1","0","1","Empoli Gyros &amp; Pizza i Lund","Empoli Gyros &amp; Pizza i Lund","31","31",31.000000,"1","1","0","1",/Restaurant_Review-g189838-d5953058-Reviews-Empoli_Gyros_Pizza_i_Lund-Lund_Skane_County.html,/Restaurant_Review-g189838-d5953058-Reviews-Empoli_Gyros_Pizza_i_Lund-Lund_Skane_County.html,"92","92",92.000000,"1","1",6.000000,6.000000,0.000000,6.000000,6.000000,6.000000,0.000000,6.000000,6.000000,6.000000,6.000000,0.000000,"1","1",3.500000,3.500000,0.000000,3.500000,3.500000,3.500000,0.000000,3.500000,3.500000,3.500000,3.500000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",2 Tellusgatan,2 Tellusgatan,"13","13",13.000000,"1","1","0","1",224 57,224 57,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.698601,55.698601,0.000000,55.698601,55.698601,55.698601,0.000000,55.698601,55.698601,55.698601,55.698601,0.000000,"1","1",13.211067,13.211067,0.000000,13.211067,13.211067,13.211067,0.000000,13.211067,13.211067,13.211067,13.211067,0.000000
861663.0750757124042138,-3668928.7063381741754711,861863.0750757124042138,-3669128.7063381741754711,"931","2","2",124.000000,169.000000,45.000000,293.000000,146.500000,146.500000,22.500000,124.000000,124.000000,124.000000,169.000000,45.000000,"2","2","0","2",Restaurang och Cafe Inspira,"Restaurant &amp; Cafe Inspira","27","29",28.000000,"2","2","0","2",/Restaurant_Review-g189838-d12852786-Reviews-Restaurant_Cafe_Inspira-Lund_Skane_County.html,/Restaurant_Review-g189838-d8762842-Reviews-Restaurang_och_Cafe_Inspira-Lund_Skane_County.html,"91","94",92.500000,"2","2",1.000000,7.000000,6.000000,8.000000,4.000000,4.000000,3.000000,1.000000,1.000000,1.000000,7.000000,6.000000,"2","2",4.500000,5.000000,0.500000,9.500000,4.750000,4.750000,0.250000,4.500000,4.500000,4.500000,5.000000,0.500000,"2","1","2","0",,,"0","0",0.000000,"2","2","0","2",2 Scheelevaegen,Scheelevagen 4 Medicon Village,"15","30",22.500000,"2","2","1","1",223 63,223 63,"0","6",3.000000,"2","1","0","2",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"2","1",55.710962,55.710962,0.000000,111.421924,55.710962,55.710962,0.000000,55.710962,55.710962,55.710962,55.710962,0.000000,"2","1",13.219180,13.219180,0.000000,26.438360,13.219180,13.219180,0.000000,13.219180,13.219180,13.219180,13.219180,0.000000
862063.0750757124042138,-3667928.7063381741754711,862263.0750757124042138,-3668128.7063381741754711,"1002","1","1",58.000000,58.000000,0.000000,58.000000,58.000000,58.000000,0.000000,58.000000,58.000000,58.000000,58.000000,0.000000,"1","1","0","1",Fazer Restaurang Scotland Yard,Fazer Restaurang Scotland Yard,"30","30",30.000000,"1","1","0","1",/Restaurant_Review-g189838-d7277032-Reviews-Fazer_Restaurang_Scotland_Yard-Lund_Skane_County.html,/Restaurant_Review-g189838-d7277032-Reviews-Fazer_Restaurang_Scotland_Yard-Lund_Skane_County.html,"97","97",97.000000,"1","1",6.000000,6.000000,0.000000,6.000000,6.000000,6.000000,0.000000,6.000000,6.000000,6.000000,6.000000,0.000000,"1","1",2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",6 Mobilvaegen Mobilvägen 6,6 Mobilvaegen Mobilvägen 6,"26","26",26.000000,"1","1","0","1",223 62,223 62,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.718138,55.718138,0.000000,55.718138,55.718138,55.718138,0.000000,55.718138,55.718138,55.718138,55.718138,0.000000,"1","1",13.226665,13.226665,0.000000,13.226665,13.226665,13.226665,0.000000,13.226665,13.226665,13.226665,13.226665,0.000000
862263.0750757124042138,-3667328.7063381741754711,862463.0750757124042138,-3667528.7063381741754711,"1037","1","1",10.000000,10.000000,0.000000,10.000000,10.000000,10.000000,0.000000,10.000000,10.000000,10.000000,10.000000,0.000000,"1","1","0","1",Tacostorget,Tacostorget,"11","11",11.000000,"1","1","0","1",/Restaurant_Review-g189838-d7248241-Reviews-Tacostorget-Lund_Skane_County.html,/Restaurant_Review-g189838-d7248241-Reviews-Tacostorget-Lund_Skane_County.html,"78","78",78.000000,"1","1",3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,3.000000,0.000000,"1","1",5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,5.000000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",13 Aaldermansgatan,13 Aaldermansgatan,"18","18",18.000000,"1","1","0","1",227 64,227 64,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.723289,55.723289,0.000000,55.723289,55.723289,55.723289,0.000000,55.723289,55.723289,55.723289,55.723289,0.000000,"1","1",13.230905,13.230905,0.000000,13.230905,13.230905,13.230905,0.000000,13.230905,13.230905,13.230905,13.230905,0.000000
862463.0750757124042138,-3666928.7063381741754711,862663.0750757124042138,-3667128.7063381741754711,"1073","1","1",22.000000,22.000000,0.000000,22.000000,22.000000,22.000000,0.000000,22.000000,22.000000,22.000000,22.000000,0.000000,"1","1","0","1",Max,Max,"3","3",3.000000,"1","1","0","1",/Restaurant_Review-g189838-d15048353-Reviews-Max-Lund_Skane_County.html,/Restaurant_Review-g189838-d15048353-Reviews-Max-Lund_Skane_County.html,"71","71",71.000000,"1","1",2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,0.000000,"1","1",4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,4.500000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",Kung Oscars vag 14,Kung Oscars vag 14,"18","18",18.000000,"1","1","0","1",227 37,227 37,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.726451,55.726451,0.000000,55.726451,55.726451,55.726451,0.000000,55.726451,55.726451,55.726451,55.726451,0.000000,"1","1",13.234915,13.234915,0.000000,13.234915,13.234915,13.234915,0.000000,13.234915,13.234915,13.234915,13.234915,0.000000
862463.0750757124042138,-3670328.7063381741754711,862663.0750757124042138,-3670528.7063381741754711,"1090","1","1",23.000000,23.000000,0.000000,23.000000,23.000000,23.000000,0.000000,23.000000,23.000000,23.000000,23.000000,0.000000,"1","1","0","1",Gerdas Restaurang,Gerdas Restaurang,"17","17",17.000000,"1","1","0","1",/Restaurant_Review-g189838-d1042636-Reviews-Gerdas_Restaurang-Lund_Skane_County.html,/Restaurant_Review-g189838-d1042636-Reviews-Gerdas_Restaurang-Lund_Skane_County.html,"84","84",84.000000,"1","1",5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,5.000000,0.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",Glimmerv. 5,Glimmerv. 5,"11","11",11.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.695572,55.695572,0.000000,55.695572,55.695572,55.695572,0.000000,55.695572,55.695572,55.695572,55.695572,0.000000,"1","1",13.224429,13.224429,0.000000,13.224429,13.224429,13.224429,0.000000,13.224429,13.224429,13.224429,13.224429,0.000000
863663.0750757124042138,-3670128.7063381741754711,863863.0750757124042138,-3670328.7063381741754711,"1317","1","1",146.000000,146.000000,0.000000,146.000000,146.000000,146.000000,0.000000,146.000000,146.000000,146.000000,146.000000,0.000000,"1","1","0","1",Spisaren Matstallet,Spisaren Matstallet,"19","19",19.000000,"1","1","0","1",/Restaurant_Review-g189838-d4432644-Reviews-Spisaren_Matstallet-Lund_Skane_County.html,/Restaurant_Review-g189838-d4432644-Reviews-Spisaren_Matstallet-Lund_Skane_County.html,"86","86",86.000000,"1","1",1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",Vikingavagen 31,Vikingavagen 31,"15","15",15.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.694735,55.694735,0.000000,55.694735,55.694735,55.694735,0.000000,55.694735,55.694735,55.694735,55.694735,0.000000,"1","1",13.242229,13.242229,0.000000,13.242229,13.242229,13.242229,0.000000,13.242229,13.242229,13.242229,13.242229,0.000000
864463.0750757124042138,-3666928.7063381741754711,864663.0750757124042138,-3667128.7063381741754711,"1453","1","1",92.000000,92.000000,0.000000,92.000000,92.000000,92.000000,0.000000,92.000000,92.000000,92.000000,92.000000,0.000000,"1","1","0","1",Farmshack BBQ,Farmshack BBQ,"13","13",13.000000,"1","1","0","1",/Restaurant_Review-g189838-d10469052-Reviews-Farmshack_BBQ-Lund_Skane_County.html,/Restaurant_Review-g189838-d10469052-Reviews-Farmshack_BBQ-Lund_Skane_County.html,"81","81",81.000000,"1","1",55.000000,55.000000,0.000000,55.000000,55.000000,55.000000,0.000000,55.000000,55.000000,55.000000,55.000000,0.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",Dammstorpsvagen 131 Dammstorpsgard,Dammstorpsvagen 131 Dammstorpsgard,"34","34",34.000000,"1","1","0","1",225 92,225 92,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.722444,55.722444,0.000000,55.722444,55.722444,55.722444,0.000000,55.722444,55.722444,55.722444,55.722444,0.000000,"1","1",13.265943,13.265943,0.000000,13.265943,13.265943,13.265943,0.000000,13.265943,13.265943,13.265943,13.265943,0.000000
