left,top,right,bottom,id,full_id_count,full_id_unique,full_id_empty,full_id_filled,full_id_min,full_id_max,full_id_min_length,full_id_max_length,full_id_mean_length,osm_id_count,osm_id_unique,osm_id_empty,osm_id_filled,osm_id_min,osm_id_max,osm_id_min_length,osm_id_max_length,osm_id_mean_length,osm_type_count,osm_type_unique,osm_type_empty,osm_type_filled,osm_type_min,osm_type_max,osm_type_min_length,osm_type_max_length,osm_type_mean_length,landuse_count,landuse_unique,landuse_empty,landuse_filled,landuse_min,landuse_max,landuse_min_length,landuse_max_length,landuse_mean_length,name_count,name_unique,name_empty,name_filled,name_min,name_max,name_min_length,name_max_length,name_mean_length,place_count,place_unique,place_empty,place_filled,place_min,place_max,place_min_length,place_max_length,place_mean_length,place_se_count,place_se_unique,place_se_empty,place_se_filled,place_se_min,place_se_max,place_se_min_length,place_se_max_length,place_se_mean_length,type_count,type_unique,type_empty,type_filled,type_min,type_max,type_min_length,type_max_length,type_mean_length,admin_leve_count,admin_leve_unique,admin_leve_empty,admin_leve_filled,admin_leve_min,admin_leve_max,admin_leve_min_length,admin_leve_max_length,admin_leve_mean_length,boundary_count,boundary_unique,boundary_empty,boundary_filled,boundary_min,boundary_max,boundary_min_length,boundary_max_length,boundary_mean_length,wikidata_count,wikidata_unique,wikidata_empty,wikidata_filled,wikidata_min,wikidata_max,wikidata_min_length,wikidata_max_length,wikidata_mean_length,wikipedia_count,wikipedia_unique,wikipedia_empty,wikipedia_filled,wikipedia_min,wikipedia_max,wikipedia_min_length,wikipedia_max_length,wikipedia_mean_length,official_n_count,official_n_unique,official_n_empty,official_n_filled,official_n_min,official_n_max,official_n_min_length,official_n_max_length,official_n_mean_length,operator_count,operator_unique,operator_empty,operator_filled,operator_min,operator_max,operator_min_length,operator_max_length,operator_mean_length,alt_name_count,alt_name_unique,alt_name_empty,alt_name_filled,alt_name_min,alt_name_max,alt_name_min_length,alt_name_max_length,alt_name_mean_length,wood_count,wood_unique,wood_empty,wood_filled,wood_min,wood_max,wood_min_length,wood_max_length,wood_mean_length,designatio_count,designatio_unique,designatio_empty,designatio_filled,designatio_min,designatio_max,designatio_min_length,designatio_max_length,designatio_mean_length,constructi_count,constructi_unique,constructi_empty,constructi_filled,constructi_min,constructi_max,constructi_min_length,constructi_max_length,constructi_mean_length,leaf_cycle_count,leaf_cycle_unique,leaf_cycle_empty,leaf_cycle_filled,leaf_cycle_min,leaf_cycle_max,leaf_cycle_min_length,leaf_cycle_max_length,leaf_cycle_mean_length,leaf_type_count,leaf_type_unique,leaf_type_empty,leaf_type_filled,leaf_type_min,leaf_type_max,leaf_type_min_length,leaf_type_max_length,leaf_type_mean_length,leisure_count,leisure_unique,leisure_empty,leisure_filled,leisure_min,leisure_max,leisure_min_length,leisure_max_length,leisure_mean_length,info_count,info_unique,info_empty,info_filled,info_min,info_max,info_min_length,info_max_length,info_mean_length,info1_count,info1_unique,info1_empty,info1_filled,info1_min,info1_max,info1_min_length,info1_max_length,info1_mean_length,block area_count,block area_unique,block area_min,block area_max,block area_range,block area_sum,block area_mean,block area_median,block area_stddev,block area_minority,block area_majority,block area_q1,block area_q3,block area_iqr,block name_count,block name_unique,block name_empty,block name_filled,block name_min,block name_max,block name_min_length,block name_max_length,block name_mean_length
862463.0750757124042138,-3669328.7063381741754711,862663.0750757124042138,-3669528.7063381741754711,"1085","1","1","0","1",w269488224,w269488224,"10","10",10.000000,"1","1","0","1","269488224","269488224","9","9",9.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",residential,residential,"11","11",11.000000,"1","1","0","1",Vipemöllan,Vipemöllan,"10","10",10.000000,"1","1","0","1",city_block,city_block,"10","10",10.000000,"1","1","0","1",kvarter,kvarter,"7","7",7.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",138830.000000,138830.000000,0.000000,138830.000000,138830.000000,138830.000000,0.000000,138830.000000,138830.000000,138830.000000,138830.000000,0.000000,"1","1","0","1",Vipemöllan,Vipemöllan,"10","10",10.000000
862463.0750757124042138,-3669528.7063381741754711,862663.0750757124042138,-3669728.7063381741754711,"1086","1","1","0","1",w269488224,w269488224,"10","10",10.000000,"1","1","0","1","269488224","269488224","9","9",9.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",residential,residential,"11","11",11.000000,"1","1","0","1",Vipemöllan,Vipemöllan,"10","10",10.000000,"1","1","0","1",city_block,city_block,"10","10",10.000000,"1","1","0","1",kvarter,kvarter,"7","7",7.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",138830.000000,138830.000000,0.000000,138830.000000,138830.000000,138830.000000,0.000000,138830.000000,138830.000000,138830.000000,138830.000000,0.000000,"1","1","0","1",Vipemöllan,Vipemöllan,"10","10",10.000000
862463.0750757124042138,-3669728.7063381741754711,862663.0750757124042138,-3669928.7063381741754711,"1087","4","4","0","4",w269488212,w99428929,"9","10",9.750000,"4","4","0","4","269488212","99428929","8","9",8.750000,"4","1","0","4",way,way,"3","3",3.000000,"4","1","0","4",residential,residential,"11","11",11.000000,"4","4","0","4",Idealisten,Vipemöllan,"10","10",10.000000,"4","1","0","4",city_block,city_block,"10","10",10.000000,"4","1","0","4",kvarter,kvarter,"7","7",7.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","4",3932.000000,138830.000000,134898.000000,153425.000000,38356.250000,5331.500000,58012.772656,3932.000000,3932.000000,4345.500000,72367.000000,68021.500000,"4","4","0","4",Idealisten,Vipemöllan,"10","10",10.000000
862463.0750757124042138,-3669928.7063381741754711,862663.0750757124042138,-3670128.7063381741754711,"1088","7","7","0","7",w218017200,w99428929,"9","10",9.857143,"7","7","0","7","218017200","99428929","8","9",8.857143,"7","1","0","7",way,way,"3","3",3.000000,"7","1","0","7",residential,residential,"11","11",11.000000,"7","7","0","7",Fritiof,Vipemöllan,"7","10",9.000000,"7","1","0","7",city_block,city_block,"10","10",10.000000,"7","1","0","7",kvarter,kvarter,"7","7",7.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","1","7","0",,,"0","0",0.000000,"7","7",1860.000000,138830.000000,136970.000000,219060.000000,31294.285714,6551.000000,47181.945066,1860.000000,1860.000000,4918.000000,30991.500000,26073.500000,"7","7","0","7",Fritiof,Vipemöllan,"7","10",9.000000
862463.0750757124042138,-3670128.7063381741754711,862663.0750757124042138,-3670328.7063381741754711,"1089","2","2","0","2",w269488208,w269488210,"10","10",10.000000,"2","2","0","2","269488208","269488210","9","9",9.000000,"2","1","0","2",way,way,"3","3",3.000000,"2","1","0","2",residential,residential,"11","11",11.000000,"2","2","0","2",Fritiof,Gåskarlen,"7","9",8.000000,"2","1","0","2",city_block,city_block,"10","10",10.000000,"2","1","0","2",kvarter,kvarter,"7","7",7.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","2",1860.000000,2058.000000,198.000000,3918.000000,1959.000000,1959.000000,99.000000,1860.000000,1860.000000,1860.000000,2058.000000,198.000000,"2","2","0","2",Fritiof,Gåskarlen,"7","9",8.000000
862463.0750757124042138,-3670328.7063381741754711,862663.0750757124042138,-3670528.7063381741754711,"1090","2","2","0","2",w272519291,w272519294,"10","10",10.000000,"2","2","0","2","272519291","272519294","9","9",9.000000,"2","1","0","2",way,way,"3","3",3.000000,"2","1","0","2",industrial,industrial,"10","10",10.000000,"2","2","0","2",Porfyren,Tungstenen,"8","10",9.000000,"2","1","0","2",city_block,city_block,"10","10",10.000000,"2","1","0","2",kvarter,kvarter,"7","7",7.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","2",24987.000000,27433.000000,2446.000000,52420.000000,26210.000000,26210.000000,1223.000000,24987.000000,24987.000000,24987.000000,27433.000000,2446.000000,"2","2","0","2",Porfyren,Tungstenen,"8","10",9.000000
862463.0750757124042138,-3670528.7063381741754711,862663.0750757124042138,-3670728.7063381741754711,"1091","4","4","0","4",w272519285,w272519294,"10","10",10.000000,"4","4","0","4","272519285","272519294","9","9",9.000000,"4","1","0","4",way,way,"3","3",3.000000,"4","1","0","4",industrial,industrial,"10","10",10.000000,"4","4","0","4",Glimmern,Tungstenen,"8","10",8.500000,"4","1","0","4",city_block,city_block,"10","10",10.000000,"4","1","0","4",kvarter,kvarter,"7","7",7.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","1","4","0",,,"0","0",0.000000,"4","4",15076.000000,48845.000000,33769.000000,116341.000000,29085.250000,26210.000000,12310.893436,15076.000000,15076.000000,20031.500000,38139.000000,18107.500000,"4","4","0","4",Glimmern,Tungstenen,"8","10",8.500000
862463.0750757124042138,-3670728.7063381741754711,862663.0750757124042138,-3670928.7063381741754711,"1092","3","3","0","3",w272519286,w272519293,"10","10",10.000000,"3","3","0","3","272519286","272519293","9","9",9.000000,"3","1","0","3",way,way,"3","3",3.000000,"3","1","0","3",industrial,industrial,"10","10",10.000000,"3","3","0","3",Kalkstenen,Skiffern,"8","11",9.666667,"3","1","0","3",city_block,city_block,"10","10",10.000000,"3","1","0","3",kvarter,kvarter,"7","7",7.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","3",48845.000000,100988.000000,52143.000000,210068.000000,70022.666667,60235.000000,22384.100404,48845.000000,48845.000000,54540.000000,80611.500000,26071.500000,"3","3","0","3",Kalkstenen,Skiffern,"8","11",9.666667
862463.0750757124042138,-3670928.7063381741754711,862663.0750757124042138,-3671128.7063381741754711,"1093","2","2","0","2",w272519286,w272519287,"10","10",10.000000,"2","2","0","2","272519286","272519287","9","9",9.000000,"2","1","0","2",way,way,"3","3",3.000000,"2","1","0","2",industrial,industrial,"10","10",10.000000,"2","2","0","2",Kalkstenen,Kopparkisen,"10","11",10.500000,"2","1","0","2",city_block,city_block,"10","10",10.000000,"2","1","0","2",kvarter,kvarter,"7","7",7.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","2",60235.000000,100988.000000,40753.000000,161223.000000,80611.500000,80611.500000,20376.500000,60235.000000,60235.000000,60235.000000,100988.000000,40753.000000,"2","2","0","2",Kalkstenen,Kopparkisen,"10","11",10.500000
862463.0750757124042138,-3671128.7063381741754711,862663.0750757124042138,-3671328.7063381741754711,"1094","1","1","0","1",w272519286,w272519286,"10","10",10.000000,"1","1","0","1","272519286","272519286","9","9",9.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",industrial,industrial,"10","10",10.000000,"1","1","0","1",Kalkstenen,Kalkstenen,"10","10",10.000000,"1","1","0","1",city_block,city_block,"10","10",10.000000,"1","1","0","1",kvarter,kvarter,"7","7",7.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",100988.000000,100988.000000,0.000000,100988.000000,100988.000000,100988.000000,0.000000,100988.000000,100988.000000,100988.000000,100988.000000,0.000000,"1","1","0","1",Kalkstenen,Kalkstenen,"10","10",10.000000
862463.0750757124042138,-3671328.7063381741754711,862663.0750757124042138,-3671528.7063381741754711,"1095","2","2","0","2",w111595357,w272519286,"10","10",10.000000,"2","2","0","2","111595357","272519286","9","9",9.000000,"2","1","0","2",way,way,"3","3",3.000000,"2","2","0","2",industrial,residential,"10","11",10.500000,"2","2","0","2",Kalkstenen,Stora Råby,"10","10",10.000000,"2","2","0","2",city_block,hamlet,"6","10",8.000000,"2","2","1","1",kvarter,kvarter,"0","7",3.500000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","2","1","1",Q1826347,Q1826347,"0","8",4.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","1","2","0",,,"0","0",0.000000,"2","2",77628.000000,100988.000000,23360.000000,178616.000000,89308.000000,89308.000000,11680.000000,77628.000000,77628.000000,77628.000000,100988.000000,23360.000000,"2","2","0","2",Kalkstenen,Stora Råby,"10","10",10.000000
862463.0750757124042138,-3671528.7063381741754711,862663.0750757124042138,-3671728.7063381741754711,"1096","1","1","0","1",w111595357,w111595357,"10","10",10.000000,"1","1","0","1","111595357","111595357","9","9",9.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",residential,residential,"11","11",11.000000,"1","1","0","1",Stora Råby,Stora Råby,"10","10",10.000000,"1","1","0","1",hamlet,hamlet,"6","6",6.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",Q1826347,Q1826347,"8","8",8.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",77628.000000,77628.000000,0.000000,77628.000000,77628.000000,77628.000000,0.000000,77628.000000,77628.000000,77628.000000,77628.000000,0.000000,"1","1","0","1",Stora Råby,Stora Råby,"10","10",10.000000
862463.0750757124042138,-3671728.7063381741754711,862663.0750757124042138,-3671928.7063381741754711,"1097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862463.0750757124042138,-3671928.7063381741754711,862663.0750757124042138,-3672128.7063381741754711,"1098",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862463.0750757124042138,-3672128.7063381741754711,862663.0750757124042138,-3672328.7063381741754711,"1099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862463.0750757124042138,-3672328.7063381741754711,862663.0750757124042138,-3672528.7063381741754711,"1100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862463.0750757124042138,-3672528.7063381741754711,862663.0750757124042138,-3672728.7063381741754711,"1101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862463.0750757124042138,-3672728.7063381741754711,862663.0750757124042138,-3672928.7063381741754711,"1102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862663.0750757124042138,-3665328.7063381741754711,862863.0750757124042138,-3665528.7063381741754711,"1103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862663.0750757124042138,-3665528.7063381741754711,862863.0750757124042138,-3665728.7063381741754711,"1104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862663.0750757124042138,-3665728.7063381741754711,862863.0750757124042138,-3665928.7063381741754711,"1105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862663.0750757124042138,-3665928.7063381741754711,862863.0750757124042138,-3666128.7063381741754711,"1106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862663.0750757124042138,-3666128.7063381741754711,862863.0750757124042138,-3666328.7063381741754711,"1107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862663.0750757124042138,-3666328.7063381741754711,862863.0750757124042138,-3666528.7063381741754711,"1108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862663.0750757124042138,-3666528.7063381741754711,862863.0750757124042138,-3666728.7063381741754711,"1109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862663.0750757124042138,-3666728.7063381741754711,862863.0750757124042138,-3666928.7063381741754711,"1110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
