term,Category,Freq,Term,Total,loglift,logprob
28,Topic6,0.09417448552563497,town,3.1124444754732057,-0.7066,-4.1562
23,Topic6,0.08822354244955677,quiet,2.950529097314523,-0.7185,-4.2215
1,Topic6,0.09061855931593629,15,3.102951169472009,-0.7421,-4.1947
17,Topic6,0.09199806028420232,inside,3.2015308741200057,-0.7582,-4.1796
0,Topic6,0.08924562916310246,00,3.1170628224236117,-0.7619,-4.21
31,Topic6,0.08634852875620459,walk,3.0315662951653515,-0.7671,-4.243
9,Topic6,0.09435759866445681,day,3.6334343346628497,-0.8595,-4.1543
7,Topic6,0.08685525523785287,church,3.8920747852083584,-1.0111,-4.2371
20,Topic6,0.0916864829249729,nice,4.671919204615842,-1.1396,-4.183
18,Topic6,0.08904985037021332,lund,7.037957658045489,-1.5785,-4.2122
5,Topic6,0.08759132680513945,building,4.94649631332196,-1.2424,-4.2287
19,Topic7,0.3071208545536111,museum,1.6024147975660354,2.1866,-1.9269
3,Topic7,0.3110692822436451,beautiful,4.754746295150678,1.1117,-1.9141
25,Topic7,0.050321311252929386,romanesque,1.8234077990166282,0.2486,-3.7357
24,Topic7,0.04991086174625038,relax,2.1224166169711602,0.0885,-3.7439
11,Topic7,0.0514623764592165,especially,2.241259621565261,0.0647,-3.7133
14,Topic7,0.04811441644820696,garden,2.1128203206411804,0.0564,-3.7805
26,Topic7,0.050474369627710354,student,2.265569253671721,0.0345,-3.7327
13,Topic7,0.0508882753200759,freely,2.325855436437358,0.0164,-3.7245
16,Topic7,0.05174546201351313,impressive,2.421723121878771,-0.0073,-3.7078
2,Topic7,0.05070176636675453,accessible,2.3812877533385,-0.0108,-3.7282
15,Topic7,0.04722334412556792,gardens,2.241329801449021,-0.0213,-3.7992
27,Topic7,0.04695135206584902,summer,2.229252308669015,-0.0217,-3.805
22,Topic7,0.049152245061185255,plays,2.343399507389808,-0.0258,-3.7592
4,Topic7,0.048854489127612755,botanical,2.3366197448834156,-0.029,-3.7653
8,Topic7,0.04610795370370001,clock,2.320690196420526,-0.08,-3.8231
6,Topic7,0.04830284352266839,center,2.4486853957035777,-0.0872,-3.7766
21,Topic7,0.04711430776593909,outside,2.423921001146726,-0.102,-3.8016
10,Topic7,0.04772874421359439,dom,2.4717359581762945,-0.1085,-3.7886
32,Topic7,0.05051460170652685,worth,2.7017331138564984,-0.1408,-3.7319
